"ERsimdeltaAICc" "ERestlnLER" "ERestRateER" "ERestlnLARD" "ERestRateARDq12" "ERestRateARDq21"
"46" 0.1898731741492 -5.66869488947229 0.00339839981121118 -4.43827443142994 0.032305669893673 0.983532898444764
"47" -0.0635457852899641 -10.3763504280206 0.014826493316266 -9.2726394496978 0.0198296212573387 1.8290422225338e-17
"48" -0.841609787405059 -5.13881394155179 0.00338360419719953 -4.42413496428658 0.0218027632192985 0.653473766655571
"49" -2.13731947012901 -5.37568836961831 0.00347631059729782 -5.30886423371507 0.00363824447315413 2.91976395912168e-17
"50" NA NA NA NA NA NA
"51" -2.08296641979556 -4.16464924254443 0.00346843535879779 -4.07064858147447 0.00420528696542481 0.105018558451411
"52" -1.53534565749533 -4.99262671676806 0.00355732454999618 -4.62481567454798 0.00504137887384327 9.6189984916647e-19
"53" NA NA NA NA NA NA
"54" -0.828896207217323 -8.11281738156305 0.00713241806028559 -7.39178161420397 0.0228711514177569 0.307799817818624
"55" 1.10235010660454 -10.0782684605119 0.012303029433448 -8.39160953624189 0.0194857724492593 1.57744485223801e-65
"56" -1.99628367375919 -7.01831074698269 0.00721749276402395 -6.88096871289454 0.0104889578111268 0.105063614079676
"57" NA NA NA NA NA NA
"58" -1.59147467638758 -7.66161953214436 0.00703858930938378 -7.3218729993704 0.0175942650466443 0.21893452895852
"59" -2.25595494029668 -3.91675815928821 0.0033914748275259 -3.90925175846881 0.00336229770254759 1.93065244020354e-206
"60" -0.644667658855795 -9.35253752564458 0.00799876528161984 -8.53938748410473 0.0111050141514185 9.6128569398909e-53
"61" -1.84527173290744 -3.65946022192885 0.00340357925793836 -3.44661221741482 4.74274488588343e-16 0.0752758188229534
"62" 0.0331379787554766 -8.55698238178595 0.00707624060573435 -7.40492952144047 0.0301061404633635 0.424535565938174
"63" -2.27096272232179 -9.15011693780431 0.0112281379658175 -9.15011442799746 0.0112252805991065 0.0111465277585118
"64" -1.80289961852634 -14.6771416559398 0.0264524514307332 -14.4431075942352 0.0254142220581806 0.00729056794864518
"65" NA NA NA NA NA NA
"66" -1.84254543709399 -3.65270175145625 0.00340296744097093 -3.4384905990355 1.58073634622334e-17 0.0755542265281479
"67" -2.14472785590871 -8.92297302122637 0.0109024843078463 -8.85985307821298 0.0105973950570773 1.41768313239953e-212
"68" -0.655868591408989 -11.6110486680094 0.0160321599507679 -10.8034990927462 0.0186330364970385 0.0940621517093124
"69" -1.56354200000919 -4.71076799217852 0.00338505350754895 -4.35705512121537 0.0091214767022107 0.240614648941158
"70" -2.25300704457899 -10.4762084813228 0.0120273979826351 -10.4672281326445 0.0123555401668653 0.0102638097433886
"71" -1.56354200000919 -4.71076799217852 0.00338505350754895 -4.35705512121537 0.0091214767022107 0.240614648941158
"72" -2.21412926163865 -10.1894850739352 0.0110287250894199 -10.1610658337868 0.0105741581172257 2.22631039625721e-200
"73" -1.78049863159011 -5.81344032398926 0.00358940935188194 -5.56820576881658 0.0044971038047268 4.56074188315299e-160
"74" -1.55010898733907 -7.06500023211429 0.0074025326367665 -6.70457085481609 4.08218641395395e-08 0.0131822077574436
"75" -1.75284312802105 -9.48975987191136 0.0116831487203011 -9.23069756495414 0.01193421277987 8.21680938813743e-17
"76" -1.55010898733907 -7.06500023211429 0.0074025326367665 -6.70457085481609 4.08218641395395e-08 0.0131822077574436
"77" -1.46851824350579 -4.7875348121606 0.0033924750154012 -4.38631006294576 0.0113256273804321 0.3156989059851
"78" -2.26771675960924 -4.16531003555535 0.00339320911342929 -4.16368454439223 0.00334193079591498 2.03386450898796e-123
"79" -2.25595494029669 -3.91675815928821 0.0033914748275259 -3.90925175846882 0.00336229731197592 1.94489157576129e-51
"80" -2.09918641482967 -3.69841854451214 0.00338840222777675 -3.61252788095923 6.62994011967647e-17 0.0791405303684741
"81" 0.653619024694759 -7.95064405061676 0.00870320325371027 -6.48835066730163 2.6510826912976e-14 0.0372703910744301
"82" -2.0991864148297 -3.69841854451214 0.00338840222777675 -3.61252788095924 9.57842163695782e-17 0.0791405314700237
"83" -1.51447937530363 -4.7828946146577 0.00338328356029629 -4.40465043134178 0.0141979619261313 0.4111777654014
"84" NA NA NA NA NA NA
"85" 0.449188365614191 -11.38938328822 0.0121358830840258 -10.0293052344452 0.01180512036197 0.0914151957241446
"86" -0.512258782806274 -10.673027154005 0.0113286126746241 -9.79367267444043 0.0325253915799166 0.276903852506414
"87" -1.39593915641548 -9.71791096861236 0.0113307700187028 -9.28039667585236 0.0167882412699536 0.112192489673117
"88" -1.84527173290744 -3.65946022192885 0.00340357925793836 -3.44661221741482 4.74274488588343e-16 0.0752758188229534
"89" 0.343371716933941 -7.41329091335358 0.00771507502641647 -6.10612118391887 5.88706170678809e-15 0.0367413381164855
"90" -2.25595494029668 -3.91675815928821 0.0033914748275259 -3.90925175846881 0.00336229745083937 1.05157517736586e-132
"91" 0.743554390831012 -10.9249623705018 0.0076102523049071 -9.41770130411858 0.0271037540788664 0.301394034445284
"92" NA NA NA NA NA NA
"93" -0.385102237366524 -4.73503488907117 0.00343711179323627 -3.79210213678669 0.00726742078637692 5.08267034835055e-18
"94" -0.135805256409499 -6.62450427782132 0.0072374275975027 -5.55692303505833 2.65579854001991e-16 0.0590698803862423
"95" -1.43012613541469 -12.6970272334483 0.0173086134478186 -12.2766064301879 0.010115313802496 0.0520074789536571
"96" NA NA NA NA NA NA
"97" NA NA NA NA NA NA
"98" -1.834774043189 -7.63220451209204 0.00703197134378646 -7.4141076627188 0.0343767405060518 0.490112383358154
"99" NA NA NA NA NA NA
"100" -0.841609787405059 -5.13881394155179 0.00338360419719953 -4.42413496428658 0.0218027632192985 0.653473766655571
"101" -1.46695252420096 -9.64270791994448 0.0113094148681314 -9.24070031107722 0.0164287045908674 0.109071266867465
"102" -1.79701085896185 -13.4248040309777 0.0179231803073254 -13.1878255894909 0.00988086952786105 0.0407017482380753
"103" 1.22242610964392 -6.91239126234078 0.00739617311350759 -5.16569433655108 0.0158394259394464 3.37101442300897e-66
"104" -2.00347666147627 -9.18216607204469 0.00745947904892191 -9.04842053181509 0.00565865317443733 0.011135616333521
"105" -1.39972073100176 -10.3270412133746 0.0110793680364244 -9.89141770790778 0.0665090017690325 0.62020552638004
"106" NA NA NA NA NA NA
"107" -2.2489313890603 -5.94465063760554 0.00439077508941204 -5.93363246116795 0.00433256991562813 0.00732048108449227
"108" 4.01100839915956 -9.85912903668815 0.0114655107529381 -6.71814096614062 5.83258847085255e-20 0.065629318671285
"109" -1.84254543709399 -3.65270175145625 0.00340296744097093 -3.4384905990355 1.58073634622334e-17 0.0755542265281479
"110" 4.78911141272582 -20.1299918644788 0.037572150247338 -16.5999522871481 0.144716442535198 0.492836971632826
"111" NA NA NA NA NA NA
"112" -1.48482714983228 -12.2921825643837 0.015335361175144 -11.8991122683321 0.0555400032763716 0.359970263966706
"113" -1.6926375285693 -4.61910112328927 0.00365090618733484 -4.32993601660618 4.13548310517876e-17 0.0574042282927804
"114" -2.09933092772572 -7.04501140699087 0.00711304358842332 -6.95919299988599 0.00718259351197652 1.37599586970666e-16
"115" -1.21196561490723 -14.7409286933949 0.0161795561523262 -14.2114276298808 0.0375016507303684 0.179239102218451
"116" -2.13919906561152 -6.96948352930696 0.0034053714836065 -6.90359919114497 0.00357339278163313 1.45252987684718e-16
"117" -1.84527173290685 -3.65946022192885 0.00340357925793836 -3.44661221741453 5.05205395139619e-18 0.0752758317240708
"118" NA NA NA NA NA NA
"119" NA NA NA NA NA NA
"120" -2.13075258226616 -4.30215088160324 0.00338926782458305 -4.23204330176858 0.00617821298753071 0.147120858368154
"121" -0.160452648251956 -5.48532274922183 0.0034028731445665 -4.43006520238006 0.0254047815168623 0.766627673535167
"122" -2.23860728496043 -9.42888807292201 0.00794285025163636 -9.41270784443448 0.00719265781111054 0.00901459611397227
"123" -0.519670236103755 -5.19003099956927 0.00483970182259009 -4.3143822466534 3.30785491761624e-16 0.0437269436204953
"124" -2.25595494029669 -3.91675815928821 0.0033914748275259 -3.90925175846882 0.00336229735078856 8.68381954396337e-184
"125" 0.680030409820144 -8.91764289591404 0.00704960698633258 -7.44214382003623 0.0506908359830182 0.739029951751488
"126" NA NA NA NA NA NA
"127" -2.19230038745613 -11.984904122901 0.0136778433015147 -11.9455704456613 0.0132714926757752 0.0196713785750053
"128" 1.78754130642194 -7.08254222986936 0.00873918231273929 -5.05328770569065 0.0273349590452617 3.2606346679358e-14
"129" -0.608022972974638 -8.25887936297718 0.00708847361970783 -7.42740697849676 0.0375074194175342 0.538331644250018
"130" -2.27010980173051 -10.7015810438728 0.0112061788867754 -10.7011520737703 0.011172868314214 0.0100353988537807
"131" -0.192524658431944 -5.94215929086302 0.00699129107803419 -4.90293774911125 1.15814847545059e-16 0.0476568547525548
"132" 1.20099834137538 -9.16001013920121 0.00716595101978757 -7.42402709754578 0.0385376137846714 0.554021884651551
"133" 1.87381204304534 -7.42023800625078 0.0034258611916304 -5.34784811376037 0.0302454428735756 0.890075132441949
"134" -1.43721708191413 -11.9891120637021 0.0154589779948148 -11.5722367336914 0.0159428243050325 6.9699338588843e-141
"135" -2.26181781500949 -13.396398947727 0.0166357649933378 -13.391823984264 0.0156675671689164 0.0176908986937778
"136" -0.160452648251956 -5.48532274922183 0.0034028731445665 -4.43006520238006 0.0254047815168623 0.766627673535167
"137" 2.41188760314671 -10.0988764069008 0.0117636638983741 -7.7574487343597 4.21710180441556e-15 0.0614023003871288
"138" 0.343371716933941 -7.41329091335358 0.00771507502641647 -6.10612118391887 5.88706170678809e-15 0.0367413381164855
"139" -1.92258000300992 -4.6450334601217 0.00353141195926831 -4.47083959065892 0.00413339684955936 1.67030991021566e-17
"140" -2.09873137524927 -9.80743400646724 0.0110130494360163 -9.72131582312413 0.0191873970983372 0.129428907014664
"141" -2.23566570112131 -13.9255106147966 0.0259898583731371 -13.9078595943895 0.0282038284000299 0.0203215972184202
"142" NA NA NA NA NA NA
"143" -2.12773372640236 -9.88665859563288 0.0116750612395138 -9.81504158786632 0.0118447809321915 0.00397492782048872
"144" NA NA NA NA NA NA
"145" -2.1503512674212 -12.8015199929675 0.0168426383421807 -12.7412117557104 0.0175074867458589 0.0111055061968434
"146" -1.88323327598442 -10.3509789271043 0.00716908405975902 -10.1571116941288 0.00758834985768383 6.52624706690544e-178
"147" -2.2556117492516 -7.36613227618634 0.00703541802818167 -7.3584542798444 0.00683935766440992 5.70017854754618e-216
"148" -0.678698091528789 -5.21658622052252 0.00340482082671788 -4.42045139531917 0.018545475919733 0.550723384368035
"149" NA NA NA NA NA NA
"150" -1.84527173290744 -3.65946022192885 0.00340357925793836 -3.44661221741482 4.74274488588343e-16 0.0752758188229534
"151" -2.0991864148297 -3.69841854451214 0.00338840222777675 -3.61252788095924 9.57842163695782e-17 0.0791405314700237
"152" -0.385102237366524 -4.73503488907117 0.00343711179323627 -3.79210213678669 0.00726742077932686 1.35140376626078e-18
"153" -1.77287170571292 -10.5381053703216 0.0121226381052512 -10.2890573522103 1.54374330538953e-163 0.0122035457561845
"154" -2.02343394168916 -6.36806272296427 0.00720231685003217 -6.24429582284111 0.000397167782236724 0.0598479057181805
"155" -0.350614457385234 -5.38365324644735 0.00342061481601303 -4.42347660417222 0.019858400978625 0.592251660121031
"156" -1.82001485172698 -10.405321129715 0.0117203753740648 -10.1798446846108 0.0118303172509773 3.04728137855165e-16
"157" -0.979299257213786 -10.9349901922784 0.0124784774576853 -10.2891559499176 2.20732710272741e-13 0.0286443565035579
"158" -1.51124562646372 -7.57018319961948 0.00721648038028006 -7.19032214188359 0.0137309919300479 0.154803106734764
"159" -0.17735039394638 -10.8789598306195 0.0110666656313758 -9.83215115662491 0.0417941116089668 0.374319245763969
"160" 0.410023925673631 -11.2514107162068 0.0114556915292513 -9.9109148824022 0.0199234269829948 1.39317079001668e-83
"161" 0.537902339572341 -15.6440190418657 0.0275301499321647 -14.2395840011118 5.86129541551246e-12 0.0330458270808972
"162" -1.99318336563677 -14.9201946570994 0.0227923497687989 -14.7813024689501 0.0195681656474185 0.0487386561347661
"163" 0.689191348414905 -8.90976079689578 0.00708377692914727 -7.42968125172059 0.0422416588055438 0.61056798225994
"164" -0.519670236112143 -5.19003099956927 0.00483970182259009 -4.3143822466576 1.92562436570018e-14 0.0437269370373854
"165" -2.182642720171 -9.05060347970366 0.00712064241006694 -9.00644096882142 0.00700556593097096 2.77143819280358e-16
"166" -1.75329967604098 -7.64922042191038 0.00709495588603876 -7.39038638896313 0.0217930938622509 0.290064476060774
"167" NA NA NA NA NA NA
"168" -2.24107206502029 -7.01041569016861 0.00703319380406642 -6.99546785171101 0.00686374238695067 4.75104355011712e-23
"169" NA NA NA NA NA NA
"170" -1.34300147856472 -7.9060976509662 0.00702997332008679 -7.44211451928082 0.0506249427152055 0.738030785498268
"171" -1.46851824350579 -4.7875348121606 0.0033924750154012 -4.38631006294576 0.0113256273804321 0.3156989059851
"172" -0.745560922372331 -9.04399035775464 0.00806803031689863 -8.28128694797307 0.0103853845352647 0.103891656625203
"173" -0.160452648251956 -5.48532274922183 0.0034028731445665 -4.43006520238006 0.0254047815168623 0.766627673535167
"174" -0.873353709481421 -8.08964514496352 0.00729352582636198 -7.39083812873649 0.022170658722876 0.296295176161728
"175" NA NA NA NA NA NA
"176" -1.8917300824936 -8.73189439821279 0.00738484001171984 -8.54227556849185 0.00773322709054045 4.31086521955766e-17
"177" -2.02849171626708 -16.5156778258535 0.0229344831726078 -16.3944398130193 0.0201093148775305 0.0301229868701769
"178" -2.13595519438825 -14.7900978611572 0.0295736061839395 -14.7225915873836 0.0332568330143063 0.0174531490314661
"179" NA NA NA NA NA NA
"180" -0.350614457385234 -5.38365324644735 0.00342061481601303 -4.42347660417222 0.019858400978625 0.592251660121031
"181" -0.350614457385234 -5.38365324644735 0.00342061481601303 -4.42347660417222 0.019858400978625 0.592251660121031
"182" 0.237678060804445 -11.1288973419495 0.011146793956977 -9.87457444057956 0.0616871912181772 0.572661206231562
"183" 0.239811223307292 -16.4255646578529 0.0256032455463098 -15.1701751752315 0.0843861002864743 0.336813554665565
"184" -1.84527173290744 -3.65946022192885 0.00340357925793836 -3.44661221741482 4.74274488588343e-16 0.0752758188229534
"185" NA NA NA NA NA NA
"186" -0.965530109772047 -10.5981532111681 0.0150611323775755 -9.94543439508643 0.0155232388667417 1.22212971091417e-123
"187" -0.735125882982807 -8.19710284706695 0.00724981452574245 -7.42918191759061 0.0415767177247139 0.600448556493602
"188" 1.72450977239154 -19.1563680660109 0.0329342593089732 -17.1586293088473 0.303320724273966 1.04783535094398
"189" -0.65385398895377 -8.23596206765696 0.00724780674607872 -7.4274051911661 0.0375010985060825 0.53823496470295
"190" -0.120197688085081 -11.8647064409123 0.0179250277942508 -10.7893214139871 9.81695340113367e-14 0.0343262169800759
"191" 4.49978516343139 -7.86614176743778 0.00338933395620185 -4.48076531475434 0.382289071829931 12.2230361274538
"192" NA NA NA NA NA NA
"193" -2.10544768468705 -6.88044558625363 0.00722314285896694 -6.79768555762941 0.00980847398607199 0.0964445514045228
"194" NA NA NA NA NA NA
"195" NA NA NA NA NA NA
"196" -1.92028593948619 -8.87558488220638 0.00724972143444313 -8.70024398098174 0.0150226691473026 0.146766275952659
"197" -2.27071079616187 -6.41739192700954 0.00718026154953518 -6.41726345412273 0.00716326402013708 0.00650322664798356
"198" 1.76997671575982 -8.70608209191588 0.0109165713240613 -6.68560986306823 0.0245383669943106 1.79411409063797e-24
"199" -0.846245145712359 -8.50281219143276 0.00725441388345521 -7.79045089332119 5.13465901307736e-19 0.0128195247172395
"200" NA NA NA NA NA NA
"201" -2.0815384236706 -7.89726046809202 0.00709021007079946 -7.80254580895958 0.00718485978148674 2.21999049368251e-216
"202" -1.6357804546966 -7.32160254714345 0.00749072911647972 -7.00400890352401 0.00849384634654691 2.88297150563832e-17
"203" NA NA NA NA NA NA
"204" NA NA NA NA NA NA
"205" NA NA NA NA NA NA
"206" NA NA NA NA NA NA
"207" -1.7734065091131 -11.822579201503 0.0164975227746275 -11.5737985850918 0.00146020514037265 0.0461689526914797
"208" -1.71474277719054 -10.842999424346 0.0143176353281978 -10.5648869419735 0.0141148399959787 1.00387807045838e-16
"209" -2.11327348764978 -9.02840775199169 0.0108686805911539 -8.94956062484883 0.0106508270832579 4.13171716708101e-16
"210" -2.27071079616187 -6.41739192700954 0.00718026154953518 -6.41726345412273 0.00716326402013708 0.00650322664798356
"211" -1.15801071174316 -11.0082150102903 0.0166431069215525 -10.4517364951942 0.02796202339918 0.00514483630746672
"212" NA NA NA NA NA NA
"213" -1.74531724945896 -11.998986120024 0.0158147254208782 -11.7361608737857 0.0220111248366802 0.0954399726716712
"214" 0.0343145929895137 -10.550559236342 0.0114285873925383 -9.3979180688795 0.0205098008687565 1.84232677464636e-86
"215" -2.18852012018539 -9.26398958973188 0.0111951926510851 -9.22276577885683 0.0155587971173346 0.0944447756981558
"216" NA NA NA NA NA NA
"217" -2.08482415585115 -13.6713419514373 0.0245700518286826 -13.5782701583951 0.0156639372233302 0.0360204015041257
"218" 1.22242610964392 -6.91239126234078 0.00739617311350759 -5.16569433655108 2.81933884584867e-32 0.0158394255419988
"219" -2.17329372790407 -6.19251333709932 0.00701223238868315 -6.14367633008361 0.0069683270677634 8.98967323723144e-214
"220" -2.25595494029669 -3.91675815928821 0.0033914748275259 -3.90925175846882 0.00336229728169663 1.06749879068767e-75
"221" -2.25595494029669 -3.91675815928821 0.0033914748275259 -3.90925175846882 0.00336229752268629 5.63712360663789e-213
"222" 2.63298883101966 -9.40776672130467 0.0116040101118164 -6.9557884348271 0.0246582505352198 5.60379034427589e-114
"223" -1.41535556608445 -10.9324726529314 0.0117484932357717 -10.5046665650059 0.0128251171659433 7.61713695229314e-217
"224" 1.29214682414949 -9.13027484364158 0.0070819058135389 -7.34871756059909 0.00951217459330816 0.175558273921652
"225" NA NA NA NA NA NA
"226" 0.527049261514168 -8.13526688376467 0.00759058853943671 -6.73625838203984 0.0148453010639517 1.74940585652981e-17
"227" -0.122905597696693 -13.8413978559763 0.016204791826676 -12.7673667838569 0.0230822709820582 0.12772668685342
"228" -2.12677163711674 -11.0717415751147 0.0119208956494781 -10.9996435227054 0.0112874670337447 3.81390845117033e-17
"229" -0.680568112677648 -12.9542117765918 0.0179987228086805 -12.1590119619629 0.00417309743858885 0.0393540857080283
"230" -2.1784631237534 -8.42688620662356 0.00719149952837423 -8.38063389753252 0.00710359767299822 4.94181195362303e-191
"231" -1.34150457393999 -9.39172482449866 0.0110033257707059 -8.92699324050091 4.01418744934918e-14 0.0728078466799658
"232" -2.25595494029668 -3.91675815928821 0.0033914748275259 -3.90925175846881 0.00336229730705242 5.6586006975158e-202
"233" -2.25595494029669 -3.91675815928821 0.0033914748275259 -3.90925175846882 0.00336229737427138 2.25262431570486e-176
"234" -0.951665734001953 -11.2223291617706 0.0123566425103804 -10.5626781578038 0.0144372430475564 1.44798861637179e-17
"235" -2.13370358568467 -7.20377732132808 0.00703436625545876 -7.13514524320268 0.0129692640657025 0.141933968291778
"236" NA NA NA NA NA NA
"237" NA NA NA NA NA NA
"238" NA NA NA NA NA NA
"239" 2.36641364266868 -8.71530015762215 0.0113511402098491 -6.39660946532007 0.0251505420288537 3.03201512692158e-15
"240" -0.977510003265476 -8.0981786451337 0.0110500601788008 -7.45144977579869 0.000589059462627949 0.0436399563251618
"241" -1.08792583157374 -7.57833873210263 0.00729417548636951 -6.98681777692176 4.25451067501151e-15 0.0492617135277577
"242" NA NA NA NA NA NA
"243" -2.0991864148297 -3.69841854451214 0.00338840222777675 -3.61252788095924 9.57842163695782e-17 0.0791405314700237
"244" -2.08296641979556 -4.16464924254443 0.00346843535879779 -4.07064858147447 0.00420528696542481 0.105018558451411
"245" -2.00922826032619 -10.5787134591812 0.0120442330469089 -10.4478437183766 0.0116683048987158 3.57623164952205e-186
"246" NA NA NA NA NA NA
"247" -2.25595494029668 -3.91675815928821 0.0033914748275259 -3.90925175846881 0.00336229735074163 2.95390343888179e-16
"248" -1.84527173290757 -3.65946022192885 0.00340357925793836 -3.44661221741489 6.05799403159377e-16 0.0752758164554779
"249" -2.22079633073735 -10.7542904672447 0.0155118139693823 -10.7292047616456 0.0152092130372457 0.00862254875473254
"250" NA NA NA NA NA NA
"251" -2.0128775726469 -7.89678262372518 0.00757713878558282 -7.76773753908089 0.00770381201906192 2.27585475266338e-203
"252" -0.955828200069146 -9.47027149015144 0.011867527190835 -8.81270171921827 2.02478180422991e-106 0.0171527634334374
"253" -0.20176861988103 -8.43351885989753 0.00706344322101914 -7.39891929887031 0.0298906023017965 0.421048518850039
"254" 0.0165455701133759 -7.06798301556163 0.00721042329167206 -5.9242263595372 2.3823366746091e-10 0.0520540022922655
"255" 2.47038511614436 -14.3120659194667 0.0163562104246967 -11.9413894904268 0.0809324673542243 0.542333329454876
"256" -1.62269859376616 -11.9641004656477 0.0176157604522824 -11.6399658915631 0.0217514155532392 0.00994930340181816
"257" 0.149753826955994 -9.92413083493197 0.0114946480447453 -8.71377005048624 0.016317218517333 6.38672799113302e-194
"258" -0.678698091528789 -5.21658622052252 0.00340482082671788 -4.42045139531917 0.018545475919733 0.550723384368035
"259" -2.08296641979556 -4.16464924254443 0.00346843535879779 -4.07064858147447 0.00420528696542481 0.105018558451411
"260" NA NA NA NA NA NA
"261" -2.21873822126947 -6.5278186165041 0.00704717321811295 -6.50170385617109 0.00691471149196303 1.14702609694242e-131
"262" NA NA NA NA NA NA
"263" -2.26771675960925 -4.16531003555535 0.00339320911342929 -4.16368454439223 0.0033419307532972 3.92120244471195e-176
"264" -1.38320438439656 -7.89128766070454 0.00707106240096712 -7.44740598193508 0.0533050099920495 0.778817366166183
"265" 0.957526539613809 -13.4621457977787 0.0162778845368111 -11.847898657004 0.0292618717954428 0.170564692416782
"266" -0.678698091528789 -5.21658622052252 0.00340482082671788 -4.42045139531917 0.018545475919733 0.550723384368035
"267" -1.69567098115968 -7.5027355518137 0.00722398995685035 -7.21508717142579 0.0134770638050863 0.150313190042136
"268" -0.192524658431944 -5.94215929086302 0.00699129107803419 -4.90293774911125 1.15814847545059e-16 0.0476568547525548
"269" -1.44232277246889 -7.85643700400886 0.0070547428359482 -7.44211451927556 0.0506249462138953 0.738030824880299
"270" -2.21138717565158 -8.64316767528118 0.00721468068877875 -8.61337739213923 0.00705197249011291 3.56943780001441e-49
"271" -0.665205958104 -7.18000580644386 0.00737877577571752 -6.37712491452811 0.0106715090562455 1.50033923754076e-17
"272" -0.975037393097633 -14.4961717428781 0.0167979295734597 -13.8482065684592 0.0120211418190797 0.055092396702242
"273" -0.65385398895377 -8.23596206765696 0.00724780674607872 -7.4274051911661 0.0375010985060825 0.53823496470295
"274" NA NA NA NA NA NA
