#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.simcoal_input_9_1_1" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x">0.01</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.simcoal_input_9_1_1" lambda="@lambda" rateprior="gamma" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.simcoal_input_9_1_1" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.simcoal_input_9_1_1" spec="snap.Data">
#                    <taxonset id="1" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="1_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="1_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="2" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="2_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="2_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="3" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="3_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="3_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="4" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="4_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="4_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="5" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="5_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="5_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="6" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="6_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="6_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.simcoal_input_9_1_1" id="treeLikelihood.simcoal_input_9_1_1" non-polymorphic="false" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.simcoal_input_9_1_1">
#            <siteModel id="MutationSiteModel.simcoal_input_9_1_1" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU">1.0</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV">1.0</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	theta3	theta4	theta5	theta6	theta7	theta8	theta9	theta10	TreeHeightLogger
13000	-12285.447050915334	-11574.598607660962	-710.8484432543714	0.08595726137679903	0.07721090736372249	0.0032894140829076743	0.0029183728438452812	0.0034085562973815184	0.0028882875983262837	0.08683176467581502	0.01626940733986412	0.005510570487373962	0.1103924610145765	0.07354595148171326	0.026926996453191597
14000	-12284.2247749316	-11566.180355551442	-718.0444193801576	0.0992477884440531	0.09717265324723066	0.0028589258236985725	0.003481628932830964	0.0024071341420130224	0.002399962491023355	0.06642017685252644	0.017452475745966645	0.004996448721516621	0.07438104648075777	0.05728748631454574	0.021581232561056447
15000	-12285.623946942947	-11580.070169227662	-705.5537777152855	0.054774681556506326	0.08876542427300087	0.00427974650960525	0.003367278404733518	0.003183027432100286	0.002662757900763313	0.0956151468841864	0.022879030654865552	0.00511132469569741	0.09673634925976542	0.0715953994809195	0.025347544384012342
16000	-12285.948741315393	-11573.235681022803	-712.7130602925905	0.15900365802083793	0.06152843155877281	0.003533212341602216	0.0033841905965550567	0.002629530886015544	0.0029466672292295993	0.08038536798497445	0.01745050062429448	0.0055569429733013384	0.08644937256122011	0.06020346343240432	0.026568102475597235
17000	-12286.231525608375	-11576.05940202225	-710.1721235861249	0.1118538164788124	0.12469737374121702	0.00269087659308837	0.0028470238465737245	0.0031351885051079027	0.003197504139001438	0.07489330607805779	0.02410098670452786	0.004951007304306298	0.09173111170960412	0.06709155826004058	0.02452738459840268
18000	-12283.100787483205	-11570.730746596819	-712.3700408863854	0.10437307199041383	0.14597458861190465	0.0031992577902715067	0.0033280206122455595	0.0032123248632060365	0.002900211275700168	0.08537285787160985	0.01209723247891027	0.005405389766481679	0.08368582558360867	0.06900945744203346	0.0236451084238816
19000	-12288.553317144087	-11587.65891249193	-700.8944046521578	0.13004543509956124	0.08731541143708066	0.00288098555883185	0.003866966752988369	0.0034359191303992196	0.003076024318133533	0.07783329028032786	0.02420615522292895	0.0064873556849171475	0.11217156011996732	0.07375043769677951	0.024049339157736545
20000	-12287.848739492922	-11571.911246515983	-715.9374929769378	0.09691838687481667	0.13943548030694583	0.0027952184441283343	0.002519702968663817	0.002838888703538917	0.0028445739201193483	0.07945471599052457	0.01432288263740265	0.005608637829306484	0.10843980399919842	0.07582861334703309	0.022623740249364636
21000	-12291.300867125758	-11572.22202656523	-719.0788405605276	0.06781602094776998	0.06937424126367794	0.0029345996649225194	0.003695210570188098	0.002616930615782144	0.0023219541687765338	0.09263057292339001	0.013465599804563324	0.005510318710958426	0.08976845846731211	0.07036923860127264	0.02343271347979105
22000	-12287.363075335703	-11582.265659717425	-705.0974156182778	0.10299901572802495	0.19400970243859472	0.0044602031521023084	0.002448565490433922	0.0034528177428794133	0.002494666463707419	0.09318362896770663	0.019899765959666915	0.007329197765410445	0.07778775749898427	0.07934742048556219	0.025145671716781705
23000	-12284.55262390784	-11580.196085105594	-704.3565388022473	0.09368874542135117	0.07021293562889173	0.004851261564887866	0.0037336804359025424	0.0028801850048004916	0.0029309543191580385	0.09806324420273389	0.012796960726721885	0.007585348624453156	0.10205500333287286	0.07227417298059359	0.02674206957691417
24000	-12289.940096214481	-11581.27544530325	-708.6646509112308	0.28382543463067844	0.1060930927856649	0.0033097954495207482	0.003791699400046018	0.0038831590075804694	0.003617976462792322	0.08814939829087817	0.015729032138668015	0.005571919893801178	0.10873551162758552	0.06790551311022118	0.026472297874522085
25000	-12287.931993770588	-11576.374977458481	-711.5570163121071	0.08178323882822651	0.08627842676115063	0.00326112525200368	0.0037825502400211783	0.003629648004316369	0.0019346495742111778	0.08858161861265289	0.015281732534113631	0.005739116982788064	0.10177712477511816	0.07290765065077344	0.024713238599122323
26000	-12285.254265853486	-11577.562681781588	-707.6915840718974	0.11897230054324781	0.08333458744370102	0.003143271438012431	0.003360442072542854	0.0029447072900439584	0.0029903353526163565	0.0817631658311346	0.020986893347739267	0.005982934453180432	0.06930746290710318	0.06740242817268625	0.024537823768569868
27000	-12283.732482347094	-11588.467829681915	-695.2646526651787	0.11966093464395634	0.1338654589841213	0.004059197211382789	0.004166701351826808	0.003935811861881212	0.00269814779596241	0.08321968012537644	0.017762209282907553	0.008582236581617947	0.09683298412906988	0.07066182424817372	0.02944667549261487
28000	-12281.753479536981	-11567.16579481628	-714.5876847207022	0.0783539477458155	0.11903822281639703	0.0029360723669459216	0.0030248598279009067	0.002973265538660214	0.0027190339647295454	0.07898876053009574	0.013368583842841363	0.005981383225600917	0.10013391430187348	0.06391609689837704	0.024614216778351974
29000	-12286.351219553479	-11572.909631108905	-713.4415884445727	0.16874852972766288	0.07555423156931683	0.0027921364646510197	0.004022195949653419	0.0029267945873355664	0.0027146335261422775	0.07597718527462372	0.012663028267645557	0.0061341854721303594	0.08522972774241838	0.06532518537486336	0.020987002589311844
30000	-12285.086450663293	-11561.259127768299	-723.8273228949943	0.11237819259605994	0.13942868419790547	0.002994087073448591	0.0026788122179241857	0.0022739699215495396	0.002371715039404235	0.07334370443210789	0.013551690073649076	0.005259278354149778	0.09194274262508477	0.05267912598146193	0.0217782581405078
31000	-12284.024372489457	-11569.942312955996	-714.0820595334606	0.1041207749837411	0.11538219247621746	0.0030707947801540394	0.0025935849197081255	0.003693738037601192	0.0022565068497169697	0.07614788231698105	0.014038744064038298	0.006234652695261923	0.09989394418065435	0.06335670947479273	0.025795448910445877
32000	-12292.31501274027	-11567.188316950578	-725.126695789692	0.11973704825440167	0.1319740785660005	0.0038716680359170913	0.0031207314003503183	0.0026826787804473534	0.0023514646195423486	0.06692884308330184	0.00577563962259467	0.00722756224587695	0.07685080747079229	0.058619678255825994	0.022765523417227408
33000	-12286.36712421782	-11563.861583039874	-722.5055411779474	0.11067681312818686	0.09008242823243451	0.003272435725476392	0.0025766255559815272	0.0030109780567866653	0.002440396528753622	0.08558788081210648	0.010975642657014902	0.0053824695443058105	0.06436583430840453	0.061034194876680416	0.023282439346369314
34000	-12284.324324620076	-11573.007727413224	-711.316597206852	0.12072044369294425	0.12403543401284958	0.0037572660321767964	0.0029612911222630556	0.0035992598515007484	0.0022973471090841665	0.0833296451384827	0.01112987446773678	0.006829508641018373	0.09492457870537273	0.06556226579961782	0.026486256546719524
35000	-12283.778602597753	-11574.744757174176	-709.0338454235767	0.1742339154691467	0.12562365251615282	0.0029697378482044083	0.002647355615496671	0.003930993615588762	0.0028545350387660395	0.07867597683659602	0.015957599625078568	0.007024348949957088	0.10272077740192541	0.0649914313931251	0.025942303377956173
36000	-12280.714821862874	-11574.742383007384	-705.97243885549	0.13890112031066418	0.08728607111068924	0.00349245324885941	0.004238837706683305	0.003174255491662821	0.00301054067394947	0.08147486451272111	0.011841739104937507	0.006899592026833753	0.09392274092798353	0.0675998494500552	0.02591169163466159
37000	-12287.548785107041	-11570.367629518823	-717.1811555882173	0.0979575280939086	0.1155052480205909	0.002709785795908771	0.003073707115737039	0.0030389018989174206	0.002698686825959849	0.0834947567076273	0.0132419745698406	0.004802416277089914	0.10329676607572735	0.0627516069743731	0.024452210836772684
38000	-12294.737308441601	-11573.135218860862	-721.6020895807396	0.1088239231267363	0.15263788561355568	0.0033002126104955173	0.002408710175043304	0.0026441030975906626	0.003431858370972076	0.061895220438160974	0.011032587385856477	0.004765674175539153	0.15065498547016257	0.057350663118692614	0.026810777614902387
39000	-12292.442645458625	-11568.538019906218	-723.9046255524055	0.10515627051913523	0.09179947689013918	0.002281117385039506	0.002824448494430266	0.00262367569112469	0.0021744298282425885	0.06210298568678128	0.019696391498777263	0.004712300226712908	0.08957494620485201	0.04574794462951787	0.022793514198380858
40000	-12298.107005097534	-11572.012449951626	-726.0945551459084	0.04289456542063571	0.0962079852047403	0.0021033117463624255	0.0044652142805490045	0.002471350924471588	0.002254940848556951	0.06344357873630954	0.013162419426176068	0.005041366302011794	0.12233824155292335	0.05733939712378986	0.02397007490003935
41000	-12284.383028226443	-11580.476789757824	-703.9062384686185	0.09085976881687961	0.16079278839606265	0.003200773742093493	0.004055445711639708	0.00256537510624813	0.002936075091560911	0.07832357139393889	0.02164694828485603	0.007098043342418159	0.12553379684368743	0.0626052275780142	0.025799251976337624
42000	-12280.480935874368	-11569.88764875037	-710.5932871239988	0.12819650565961194	0.07546717179765491	0.0034091027688970934	0.002745716542948287	0.0027792994712733557	0.0027579449396831057	0.08250303422487236	0.014657130286093768	0.007861492908819491	0.10750893180544638	0.06482798000068475	0.027831674865145394
43000	-12285.5583279956	-11571.580540193776	-713.9777878018243	0.1767067391713572	0.1425406221357507	0.0031443931985607526	0.0028701931296996764	0.0027693712269619706	0.002865044770090205	0.06554056027365286	0.012284024879301825	0.007880305602241853	0.10574128570314868	0.06303850631548179	0.024392322505745377
44000	-12282.329092128186	-11579.374989101332	-702.9541030268539	0.16637382686038196	0.13403623836205997	0.0034976215253722373	0.004393596897614398	0.0030864350886414217	0.003049102174950668	0.07838460626289627	0.013290443844574675	0.008050608285195904	0.1029223188983006	0.06298862186749705	0.02669656576310835
45000	-12282.800423943547	-11571.125114066384	-711.6753098771616	0.07372022908653272	0.13500050208955025	0.003384266038465261	0.00366965835986136	0.002748008067896576	0.0024478299240830712	0.08499661620762623	0.014229052207346759	0.006887502231801065	0.107644839363309	0.05708981625720747	0.028707889468961717
46000	-12281.573406105388	-11580.761820053915	-700.8115860514739	0.10964892110031661	0.13888309851464845	0.0039016446855407567	0.003372178665919076	0.0032964725617332124	0.003201318595224169	0.09750558792110843	0.014561631831062467	0.008303024535943788	0.0974591749408859	0.07973417848443522	0.030044245057276417
47000	-12287.413716677778	-11566.581047009147	-720.83266966863	0.14935461769064987	0.08505184072772332	0.0026202443743620595	0.002293091988896649	0.0029189244995081113	0.0027052802003232107	0.07780484165447477	0.011666454736257664	0.006945113970865919	0.1229395086669688	0.05922156529736845	0.025554059826629935
48000	-12283.635182934677	-11563.83466563467	-719.8005173000076	0.13003044312290382	0.08677115998850354	0.002948997542400222	0.0028459367233953175	0.0027462720737436853	0.0025376738243149785	0.07420642793045794	0.012758473591435674	0.005298205788752339	0.10096898890000748	0.059222420665716105	0.02437043592255877
49000	-12288.051268444537	-11581.199566548592	-706.8517018959442	0.0970927442649234	0.07148066146346044	0.004305870410012449	0.004087460964073197	0.0030072612958833966	0.0023834459964999994	0.08438658001359996	0.010863353771046564	0.009012618466207304	0.07893214342324195	0.0622984309179437	0.027212451063236106
50000	-12283.517256511146	-11575.639013030379	-707.8782434807681	0.11608694154319438	0.12389253812863318	0.0024624520120934234	0.0033558802774824536	0.003088804702512637	0.002969053677370973	0.07948334742774953	0.013657253020574092	0.009402377902319504	0.10080711526585755	0.0655759766313718	0.029432652451264908
51000	-12283.427434821993	-11569.634953243383	-713.7924815786101	0.12422355393100698	0.13866579780213514	0.002890727952564749	0.003209369867773406	0.0029298530185529973	0.0025777706513094626	0.07013696990712152	0.014367585005095567	0.0072799622201129115	0.1254228583904164	0.054764935779021355	0.03003357113039723
52000	-12285.576421911515	-11569.434277812212	-716.1421440993038	0.07984661974580994	0.08128428304733605	0.003866645833600683	0.0029904925139229536	0.002390329966183115	0.0023420702152419726	0.08512325850602294	0.01581801962213945	0.005122981741695073	0.09754494030076724	0.06328601351375679	0.023905983693268434
53000	-12283.64681385882	-11575.028974072557	-708.6178397862633	0.10972864404731156	0.12431371797950472	0.0031132796463437945	0.0034732009790279256	0.00262625940049452	0.003528338244597873	0.08023948262244546	0.015190373621253209	0.005830697143572795	0.10222250002118877	0.06184268003878514	0.02608813604788765
54000	-12284.02717195337	-11579.251149163116	-704.7760227902546	0.13138286765352616	0.12572420272594628	0.0032717394644034333	0.0031776759330980277	0.0035295025482842664	0.002663105141982206	0.07442773448273607	0.013448119000084307	0.010525258474112007	0.1159222692681949	0.05964084062642359	0.02996312282412574
55000	-12295.743788933736	-11586.406973109306	-709.3368158244306	0.21978183007773205	0.10535426447152377	0.003230304359936448	0.0033677509209338783	0.002817964265080843	0.002500381871167307	0.09088506269088692	0.013992694156801338	0.011617921308993175	0.1288393599421088	0.049100038131423614	0.02839327889442564
56000	-12291.166152376785	-11573.453601330224	-717.7125510465615	0.10543966352096056	0.15378683005661353	0.003117300223677156	0.0025974326786212666	0.0032416452298654483	0.002055608874278635	0.06770475313200046	0.00981797075638185	0.009176412584977317	0.13069366389426224	0.059766458438640216	0.028075502095903638
57000	-12293.928082666818	-11579.438289481615	-714.4897931852024	0.10283644549729574	0.11798717514174498	0.0025537617055505597	0.002839473459522813	0.002876717878977997	0.0024159481940630137	0.060729820153438	0.01628226079552635	0.008909262840293714	0.15880063659041016	0.05402247234177931	0.0264528651923581
58000	-12292.040328779598	-11589.033421100205	-703.006907679394	0.11333961461781772	0.14842574527653746	0.0026409749495392067	0.0035892073695718905	0.004106610247340261	0.002417989747441643	0.06681747951726225	0.017687721004117727	0.01046188003809095	0.11473034262838061	0.060869733833044046	0.03068135533453547
59000	-12287.362887185838	-11588.626154201193	-698.7367329846453	0.10564601437134238	0.09653804739911076	0.00276405525007179	0.0037975823902743422	0.003584113962789634	0.003483784032144018	0.08805761183728011	0.02019031408246926	0.008544976805250539	0.10595569445064759	0.06351311207439242	0.033991840652235795
60000	-12288.034610537534	-11579.327422387996	-708.7071881495369	0.17050106377736032	0.08361827410825495	0.0031952611497673574	0.0026900394020538446	0.004311233012971855	0.0030254826501815647	0.08650947543161841	0.01148052767215638	0.008962932534180755	0.09366489216467747	0.0659641311491722	0.026943056869697876
61000	-12283.499614460223	-11582.562368572299	-700.9372458879237	0.13696761245086708	0.08112034456357319	0.0037154960255678976	0.0033424301450149987	0.003759610069135329	0.003217182490467639	0.1069903442239076	0.013701397773299364	0.009253240100624609	0.11552674032632158	0.06566306251748147	0.034907435845085044
62000	-12283.396553113684	-11581.379010541896	-702.017542571788	0.10082575647317309	0.0843023111429796	0.0027943647834663497	0.003947154667817797	0.0034345995968432567	0.0035165698133438443	0.09032029014049574	0.011957033670138706	0.010165833014442665	0.11260073508463937	0.0686313606784061	0.030674500207432336
63000	-12288.75686919851	-11582.594381199611	-706.1624879988993	0.08951673559471907	0.04441514062309594	0.003680191048747419	0.0031943751822659516	0.0030398597561424735	0.003197690787522853	0.10382349556795203	0.014430680835324184	0.009645658423637337	0.11914092601096322	0.07332882794229294	0.03319217689065324
64000	-12291.091973182924	-11585.362851435886	-705.7291217470378	0.0633268859295086	0.070577184730216	0.0034837844092660444	0.0036550564532211428	0.0029170150953736784	0.0033580220458594634	0.07674292136139164	0.01958068219834982	0.007189657943743884	0.09520654177489275	0.07089605731982515	0.025328543911073524
65000	-12281.319373516557	-11566.788886502054	-714.5304870145029	0.09610327136840116	0.09281969293406797	0.0029039720174163105	0.0031479345694839646	0.002723881624222337	0.002501746510292963	0.06973320693380235	0.01482529346017131	0.006476600320117285	0.10923789742987886	0.05995301390847805	0.024634445282287577
66000	-12284.813966644613	-11570.572087257382	-714.2418793872318	0.0795944565738409	0.07606619608196107	0.003055655749903952	0.0033648778219112483	0.002516236200838713	0.0034375771254197053	0.08160648941574304	0.012440022389859405	0.006254941079148782	0.08522298554486173	0.05558434519234495	0.02418099030774826
67000	-12287.677893004355	-11590.879697133141	-696.7981958712132	0.12051076363207705	0.09293648662383508	0.0032571084964855015	0.0038098782456759926	0.004222118622877853	0.004178194911254636	0.10647764455516955	0.017657986964953097	0.006246151277926763	0.11293867309028624	0.06756679462859277	0.030974270215960265
68000	-12285.925368853708	-11576.611559579556	-709.3138092741518	0.1508704442914316	0.10827889896963291	0.003572845507965519	0.0031657620329089363	0.004084718324559525	0.0037887784172675708	0.10564697364151097	0.009788916869253183	0.004636669992696789	0.07045943196850224	0.08080692981966074	0.023813358459878944
69000	-12290.093096311737	-11582.568916711216	-707.5241796005216	0.12232102970926882	0.06656569588851372	0.004800193080315343	0.0028147331519603786	0.0033611147633195297	0.0041261505542985865	0.10650594772901778	0.012917882728334402	0.00508425938420095	0.0614505095337931	0.07973520344851329	0.0273956103691663
70000	-12287.883298793147	-11565.603957793151	-722.2793409999966	0.13260859959789414	0.12555307901962343	0.00379821476148442	0.003374130585549084	0.002580643657749133	0.0025217676834836437	0.09536231811681344	0.009161320219509115	0.004277974737700543	0.05410077350326465	0.06949531469162525	0.022689268462236633
71000	-12287.622249758328	-11575.114991109122	-712.5072586492059	0.10858238645147227	0.19111943929749617	0.0037639173958225287	0.002349895276004215	0.0031714508724351915	0.0030208409288958356	0.10140553651632875	0.01908386324901739	0.004692909443933888	0.06589657793522835	0.07646811707381285	0.02382514938974984
