#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.simcoal_input_1_1_1" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x">0.01</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.simcoal_input_1_1_1" lambda="@lambda" rateprior="gamma" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.simcoal_input_1_1_1" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.simcoal_input_1_1_1" spec="snap.Data">
#                    <taxonset id="1" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="1_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="1_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="2" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="2_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="2_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="3" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="3_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="3_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="4" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="4_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="4_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="5" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="5_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="5_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="6" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="6_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="6_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.simcoal_input_1_1_1" id="treeLikelihood.simcoal_input_1_1_1" non-polymorphic="false" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.simcoal_input_1_1_1">
#            <siteModel id="MutationSiteModel.simcoal_input_1_1_1" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU">1.0</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV">1.0</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	theta3	theta4	theta5	theta6	theta7	theta8	theta9	theta10	TreeHeightLogger
13000	-12157.397965707178	-11447.124880648029	-710.2730850591481	0.15795452687789796	0.12203349732557599	0.002880605308312589	0.002812897022478424	0.0033870215409626103	0.003057894218197511	0.09437637904566801	0.010242326362382263	0.009766143355133717	0.12614065219309695	0.06620930218611831	0.03459992821532164
14000	-12157.491518328505	-11436.482505675105	-721.0090126534003	0.14652115673553567	0.10979675168627433	0.003419281421916041	0.0016468599819628195	0.002715281511562196	0.0027816301790065507	0.08234997062915683	0.00843255859513853	0.009113517146487114	0.1265664264949739	0.06976581138730191	0.02911711553590379
15000	-12160.762168811494	-11431.805806897746	-728.9563619137488	0.09816766409356549	0.0968742550593217	0.0022456691764654135	0.002359552038569523	0.0025236852880917934	0.002082486484832252	0.07630358642493315	0.008854400522212333	0.00748436861536195	0.1107348190040124	0.060577701773559214	0.029476693194917483
16000	-12167.683636452162	-11431.08100091041	-736.6026355417525	0.10944541547042524	0.10139104178230228	0.0025100252469906856	0.0015890645277930257	0.002609016483930289	0.0012852393032762748	0.07710995319728688	0.011352854944595212	0.00630023013570668	0.1321416959622061	0.05932574141267795	0.02509217519424673
17000	-12161.125465503452	-11440.316937950069	-720.8085275533825	0.12470171120328831	0.10979891256505554	0.00297780284302474	0.00239442087545531	0.002455825853394212	0.002285264409935601	0.07446893590750855	0.012224932550223102	0.0065927697010181256	0.1022880777410429	0.06490683006367454	0.02376641693396108
18000	-12166.565087430867	-11448.028618462566	-718.5364689683012	0.06901272727793081	0.12100145942857422	0.002836344935227773	0.0033758661698622128	0.0035440757701356495	0.0023840712455076344	0.1027661395461523	0.008553302222404493	0.006378724829077833	0.09379508902385492	0.07804270647735909	0.03227730135796091
19000	-12165.36476476714	-11450.918960045417	-714.4458047217224	0.0721088573986211	0.0689359518812981	0.0032358267029638558	0.00267014270190501	0.0036576639285072956	0.003029739425914422	0.10748109037196488	0.009405344562820475	0.007753660512477598	0.1019934256575537	0.07011535454578906	0.032325287284014174
20000	-12163.35132928708	-11449.411340350853	-713.939988936227	0.09366823060874895	0.10595932876500437	0.004068352851387496	0.0024282177496296226	0.002437332629083923	0.002823890810143909	0.09241456329129119	0.007912025622233858	0.011712984845317598	0.10103134446144661	0.06376842359883697	0.03347844760257191
21000	-12159.315875648297	-11448.81586477663	-710.5000108716666	0.08180223167754591	0.08849177156150373	0.003452741066046044	0.0021501242915824502	0.00347727551330438	0.002562160067491558	0.09301121244466924	0.008946806863742685	0.014468676160082081	0.1341909813810215	0.07018642043385827	0.03286454743402007
22000	-12160.471128707612	-11442.074230629623	-718.3968980779879	0.14509771088768045	0.05449038906004228	0.0034219913051837894	0.0021014563026094785	0.003372087786311705	0.0030562823307747466	0.08317466743419322	0.007747373480826676	0.00894648231488197	0.09492082726394113	0.06475278026422462	0.026178726195743518
23000	-12164.29779524614	-11443.04113506789	-721.2566601782506	0.09525894952975673	0.16549583249989297	0.0026166639035400904	0.002758276376217041	0.002874788377585837	0.003344297136136871	0.10044761346175413	0.005878259780928453	0.00970093183139522	0.1210453322914619	0.06919622744064959	0.0326683848874066
24000	-12164.54120049897	-11435.984645741912	-728.5565547570593	0.13114887532054242	0.08585410864536352	0.002938706443874087	0.001964636707204882	0.0026587342190458178	0.001898805095171675	0.06757887125817429	0.006754128441875952	0.011449274038748281	0.11544546178298178	0.04696529866008662	0.02671988286924233
25000	-12162.852798239786	-11442.560995367516	-720.2918028722708	0.12858123600048094	0.11808610048420484	0.002651377291449539	0.002891924277599603	0.0019804116373352723	0.0022201244796956517	0.07099410394139397	0.010165922169497892	0.011090827315713984	0.11548314638980364	0.06361724061403948	0.030005000686075808
26000	-12157.917417447878	-11446.35362296449	-711.5637944833865	0.15492660706975847	0.10709843266333761	0.003996406899809518	0.002353292791615329	0.0028156641564321748	0.002739186785895072	0.07945769817594825	0.010003726255134878	0.011911653925745117	0.1556066099278879	0.06007736034129508	0.03408773982013941
27000	-12158.392042657753	-11439.942424438546	-718.4496182192073	0.11196159760715316	0.12753303415244754	0.0035951734883382103	0.0023787226547421687	0.00249450997703344	0.002052035391541184	0.08048206399541372	0.011371957265118268	0.00811718287988797	0.13104631877305348	0.07240866778786349	0.030610802618088333
28000	-12161.409704644853	-11440.491858738325	-720.9178459065278	0.10371946354139623	0.1009366713007574	0.0031785929342600227	0.0019891427142263315	0.0029519374614206447	0.0020733601176529796	0.07747095597094744	0.00931408968080036	0.010311540270809378	0.10303348667702326	0.06537839437690966	0.030162705823523532
29000	-12162.430779095579	-11432.01384261559	-730.4169364799889	0.09765373310608075	0.12455750007166891	0.003068962666064914	0.002416186238626171	0.0019485646656968792	0.0015929248003350197	0.0691620253994986	0.008270137002162175	0.00884960610105637	0.09605695894686274	0.055349646753984884	0.024550645057603782
30000	-12170.657882780572	-11432.713509730806	-737.9443730497668	0.08453588769977635	0.074430422464432	0.0030976169338591724	0.001931138564686395	0.0017847902405492661	0.0016621889564987274	0.07543506442255704	0.00904268984203492	0.006626556638082768	0.10631582231000725	0.0533015353710725	0.024972962416496942
31000	-12163.658653336273	-11442.108238693163	-721.5504146431108	0.15618538036384183	0.11196325346125496	0.0027123933338945804	0.002817322041767568	0.0023027150259972164	0.002632656512150211	0.07465767103298394	0.008426100218198873	0.008818470866319187	0.1366144904102772	0.06641364512618836	0.031504725554865776
32000	-12160.541036260842	-11439.967410862539	-720.5736253983024	0.16428325079736192	0.14844926230155703	0.003568010619430887	0.0019922441656625225	0.0023206315303232633	0.0024321667064639793	0.0724237861508252	0.011323418061602593	0.009356968561307763	0.15417098887722303	0.061015499935208196	0.030616969867958612
33000	-12164.543681334668	-11449.493783382753	-715.0498979519142	0.09033436811736227	0.06854567551451025	0.004078755651241933	0.0027491413323862102	0.0024125230851798577	0.0018150473864562884	0.08690860719395908	0.011471555865048196	0.011066871198292106	0.13959345482848778	0.06815528445102165	0.03223122261303315
34000	-12160.757877361211	-11447.878737771005	-712.8791395902063	0.0964583932683386	0.07285471306304803	0.003707883738975622	0.0027389249362348503	0.0029523284222228176	0.0029826287481882125	0.09069868940639186	0.007750222194036622	0.012702237403523844	0.13834902184834966	0.058697290114884615	0.03495870191361333
35000	-12165.385735575434	-11454.090169652995	-711.2955659224385	0.15408499965881128	0.08596261926474137	0.0037156791973929496	0.002142167999931317	0.003148842300479089	0.002132816257616789	0.0987068496221984	0.015102332723442155	0.013580377175613627	0.18535398528864036	0.05733908522554379	0.04058001659478112
36000	-12163.633326926149	-11459.694375210904	-703.9389517152441	0.12188423102228452	0.14356660464918852	0.005055687819882928	0.0026680982355191756	0.003128666133228808	0.0031231283305822623	0.11537000468820127	0.01141715438056271	0.00910866681125406	0.09549049970873492	0.07582343936302587	0.038808768383470374
37000	-12158.875426925839	-11440.897330253722	-717.9780966721172	0.14019364185394198	0.15498184191254188	0.0029901342112301464	0.002395933895396047	0.0025082016401146634	0.0021309902786059475	0.08083833910098402	0.01085460997072904	0.01104742520999085	0.12099837630030806	0.06040812066276298	0.02796534357304649
38000	-12163.674103279018	-11432.307556386411	-731.3665468926068	0.09887207773246212	0.11463280761296092	0.0035223068249703128	0.0017713297451778017	0.0025121724255834153	0.0017638575610066688	0.08333667165847243	0.008584661661138575	0.008054613944938007	0.09802598056602521	0.05934095538654736	0.02827281357090986
39000	-12158.209495475026	-11437.681101476257	-720.5283939987693	0.13171924490790476	0.11536456876086523	0.0035368598429398527	0.00248866231079404	0.0023931157612258713	0.002166479961349004	0.07168533681546996	0.007261687306173682	0.010340851793400734	0.11380505341340935	0.0638191742847368	0.027040809214027982
40000	-12160.505034980892	-11432.543111101077	-727.9619238798141	0.09150353193322595	0.10321310315847523	0.003147814573067936	0.0019550592748710893	0.002717485924559859	0.0020144370158086565	0.06635403622516677	0.008114637476421523	0.00785838481593983	0.14579892980499615	0.058133832792803763	0.026422685187448097
41000	-12158.326894851714	-11449.01938858947	-709.3075062622439	0.09507535590599162	0.13583831070736624	0.0036790295470156237	0.0022784057663029537	0.003169333180026649	0.0031326102772534095	0.07810430904116208	0.010374282966919095	0.010773395936496798	0.14586979347275103	0.06553984655750408	0.03199885440358448
42000	-12168.570229217976	-11452.951864048038	-715.6183651699369	0.09023999820492182	0.09314730127895832	0.0031411473355530033	0.0033656694821584533	0.002451016988918942	0.0038213852047296725	0.08063023295781248	0.005729636670399327	0.009568347215189203	0.16655882308230022	0.07417917598870613	0.02869068715821094
43000	-12160.89562563282	-11443.99822926691	-716.8973963659108	0.07606379473349345	0.06334940053744942	0.0033110095391459897	0.0022898583775248726	0.003884350728074892	0.0018996009232100125	0.09273335966954475	0.009399964487720796	0.011014851203555113	0.10896555268874987	0.06854809591832174	0.031277001819711
44000	-12155.383726425423	-11445.538951429704	-709.8447749957197	0.11510753212245513	0.1185294638627109	0.0034256060826226395	0.0021230340854806588	0.0037201384985836366	0.00278232967946625	0.0992456015725092	0.009971760326910006	0.011081937855629595	0.12820887948385895	0.06631478463969603	0.03487887722550085
45000	-12156.223572255476	-11433.76971583906	-722.4538564164153	0.11641595571434946	0.11898755601035976	0.0027972627055322407	0.0022972411132824626	0.0025812264822573563	0.0025459472212301967	0.08690109044006977	0.0069058530518170775	0.009417605602969618	0.13127050184413586	0.06527638440763663	0.027282928740789348
46000	-12158.733240681706	-11447.915144502647	-710.8180961790583	0.128527846435142	0.09670997762673654	0.003763321459206911	0.0025893950514078025	0.004173881879778303	0.002668273334138562	0.10371524773999723	0.007218874447569576	0.010385677432343492	0.13344812820519159	0.07796646864825535	0.03180887819191101
47000	-12163.970414950654	-11453.751206974188	-710.2192079764665	0.14537685123387262	0.07731164417323015	0.004242145986958637	0.002490351457941494	0.002767585505506245	0.002949083027149792	0.11718310955382787	0.008738263488278076	0.012457767393478657	0.1780820541799521	0.07736778282846803	0.03276723920251041
48000	-12167.767690375946	-11458.651840554043	-709.1158498219024	0.1165456433474159	0.1392061375485296	0.0035484561700491655	0.0033426359620095476	0.002801472567560984	0.002447212884493415	0.12296706701602025	0.007826367645305555	0.014821760929567407	0.1475068664681218	0.07400227440393449	0.038927161826004364
49000	-12163.080966025207	-11452.058085045092	-711.0228809801159	0.10640091444827825	0.09001872837703241	0.004476580517346468	0.0025540578501474986	0.0027267284207046325	0.0022009987344390296	0.11038986996239625	0.009573504662688173	0.011776936096546214	0.1192866484539206	0.06659995374555797	0.03485819421019214
50000	-12165.450933973803	-11460.077883122492	-705.3730508513106	0.09989244607670278	0.11519969110559672	0.003625554292482551	0.002395178599134249	0.0028608473180056137	0.0023362576701114407	0.12227337854047936	0.012903194661003828	0.016491381573386664	0.11633819016020533	0.08189224755349686	0.03988272429101327
51000	-12165.233444683206	-11455.29161070481	-709.9418339783967	0.09919016808050686	0.15277222578024513	0.003734872165014691	0.0034340902762770888	0.0028080155844385874	0.0016391929910790754	0.10901708992974499	0.011058324488709569	0.014451493660558035	0.12101155248012145	0.0778513829486378	0.03787758871484223
52000	-12165.711297174003	-11449.131133434434	-716.5801637395683	0.07003357056175125	0.08584385640133871	0.0042125424976448495	0.0022120891920739336	0.003017550633860451	0.0026768869987374546	0.10012138039395155	0.006789441915003801	0.01264988693472622	0.09127367824136295	0.07192050468022536	0.031050711713518975
53000	-12160.917117032855	-11456.935838957652	-703.9812780752035	0.07521466054737987	0.0872352694875922	0.0038872869168966708	0.0033851851664463074	0.003406537772201858	0.002268988522550127	0.11869324701595094	0.01031037609555692	0.014946584487993924	0.1251431346702507	0.07166542289958082	0.038643239122068074
54000	-12163.396293571841	-11444.141917190529	-719.2543763813115	0.13296392503112675	0.0647299796567557	0.002814595262193656	0.0023041467749357874	0.0026374445686121206	0.0025409913565417764	0.10834155949003682	0.006847882262354056	0.0156499305364363	0.10661386234024317	0.06431983600969862	0.03386001232117713
55000	-12162.672144886874	-11448.035593762605	-714.6365511242702	0.09931419157945347	0.07409510203076644	0.0045356162303671855	0.0022068047449367574	0.003399569081149607	0.0020588927117938098	0.08825752083328614	0.008673475357873462	0.011588122758225152	0.11922915865572299	0.055418623541698075	0.03454159051907082
56000	-12159.582001089182	-11444.543482800014	-715.0385182891677	0.1010370064560758	0.10269472228669788	0.0037721843040395167	0.0022205071866928093	0.0034969854919922705	0.0023628011342564925	0.10007665291769276	0.007219878764552799	0.011515031318292932	0.07213661949827746	0.06930470743561994	0.031082222375588525
57000	-12160.164668945343	-11436.113603810958	-724.0510651343852	0.15360060379427376	0.05966088829119682	0.002564946992320969	0.0024685179243508245	0.0033685757926908188	0.0022441513932078905	0.07858942658982958	0.008824536039394405	0.007814705778087237	0.1357399155828685	0.06117856106004015	0.028396346012852163
58000	-12158.699060826548	-11433.35886865201	-725.3401921745381	0.12909225809296834	0.09168797893529716	0.0031198859991136405	0.0022589387495978385	0.002709974323593242	0.001706496205208793	0.07513989322440297	0.0064283106959611225	0.011452427079013807	0.12839553609705712	0.06151672835362208	0.02744348358548636
59000	-12158.989915719272	-11442.14606212033	-716.8438535989418	0.08880448454815007	0.12876915867995367	0.003484490972336604	0.0016655845636552905	0.003378842554883746	0.0029439783612463482	0.10204212304990495	0.00890470485062146	0.009189576265122073	0.11040373063149395	0.0673245793555203	0.03227136406046831
60000	-12157.66579203091	-11442.012273966242	-715.6535180646684	0.14835956993136526	0.10759430897071633	0.0032141062030478164	0.002612146449057824	0.0028945692342055513	0.0025863979061839615	0.10503016576279921	0.009322983294102066	0.008891656061223234	0.11882941995429351	0.06493237027779321	0.031813468132598985
61000	-12163.198279403812	-11440.921434203998	-722.2768451998138	0.08447996382474787	0.06661514244124604	0.0032332376360362756	0.0016794681698593305	0.0032771518731702118	0.0024052669660732675	0.08316378714756263	0.009892398379991896	0.008490561370167807	0.09751670003817657	0.0652042419567553	0.02802177828901463
62000	-12159.467512273235	-11445.887330135894	-713.5801821373403	0.11118357835476896	0.09923412829748961	0.0033813594366222115	0.003012018276667307	0.0036281840529551984	0.002959465979754596	0.09078757962252024	0.0061098485090675695	0.009089004046378104	0.1358488678428646	0.07599476829383904	0.033972808988458225
63000	-12161.2240692636	-11448.573407167096	-712.6506620965038	0.11626444586991223	0.08748060983095707	0.0036869068036816926	0.002158935641826218	0.0036008018893093755	0.0027182483319016745	0.09069607381959802	0.010529045167858405	0.009851076656459125	0.16126618039404722	0.0664945405787918	0.03086399174008043
64000	-12159.535062362922	-11440.624115636518	-718.9109467264043	0.08745544022357146	0.11515418537821705	0.003196641766047293	0.002472379795625626	0.0031871660254177555	0.0023861359111676007	0.07714966030242115	0.007487350400870851	0.011011577851604563	0.10932330090743667	0.06424316295081521	0.02891896314781519
65000	-12166.267140917877	-11438.192485312158	-728.0746556057189	0.12755989466534154	0.13083477743592584	0.0024033615418958183	0.00313648982646706	0.0018818649979762795	0.0021455337469922344	0.0625116901000227	0.0072670432466577905	0.00998105076631822	0.12820687657329688	0.056952912125247626	0.026729062182180838
66000	-12165.783691678163	-11442.44640333272	-723.3372883454425	0.12988292769361634	0.06781835742165064	0.004070102745536337	0.001681234562605993	0.0028656518931113118	0.001981104891255836	0.08936269668361346	0.010392482957342726	0.009427392652583523	0.1730720413466038	0.06437692374898626	0.034846067063756925
67000	-12159.151211554992	-11436.419330720848	-722.7318808341448	0.125866619935505	0.11850818184343778	0.0034046587742250474	0.00206831885647875	0.002813428971729269	0.0018324833963807073	0.07401339022718788	0.010618987277891621	0.006807672981767812	0.10373141552755125	0.07108699631571135	0.02368887601535704
68000	-12164.59340244317	-11447.037213125586	-717.5561893175827	0.14494119616760862	0.09782320671635981	0.00287516935090676	0.0017815883268940671	0.003881161837027231	0.003114925859042735	0.09625779077580715	0.006369907495439423	0.012855180880669479	0.1240142254344729	0.0702821810107389	0.03201338983013047
69000	-12162.46734771799	-11429.247543901773	-733.2198038162164	0.10001380706268088	0.10549472988858583	0.002888017344896659	0.0017661030835396095	0.002846792291857877	0.0017249535619354456	0.07935890351188737	0.005176774324488319	0.008802684914277808	0.10901766444067391	0.06941936225866373	0.025912391889582727
70000	-12160.44654740002	-11447.000601243675	-713.4459461563458	0.06170113922275823	0.11467812481459601	0.0029221681490174435	0.002321856874396622	0.003009825889858055	0.00317323142279455	0.08801465614987182	0.00995848981424821	0.01098217695523186	0.1545330720254761	0.07714783765305039	0.031816393933289645
71000	-12157.22070115217	-11444.545867665114	-712.6748334870555	0.15141241755608748	0.09364698312228234	0.0039000245068134386	0.002777840263563074	0.0033300269810218517	0.0028474254239136327	0.08905162762010735	0.008193651414297714	0.008218015113067427	0.14004502792462853	0.06737191820782115	0.02946068868642944
