#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.simcoal_input_3_1_1" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x">0.01</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.simcoal_input_3_1_1" lambda="@lambda" rateprior="gamma" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.simcoal_input_3_1_1" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.simcoal_input_3_1_1" spec="snap.Data">
#                    <taxonset id="1" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="1_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="1_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="2" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="2_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="2_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="3" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="3_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="3_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="4" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="4_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="4_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="5" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="5_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="5_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="6" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="6_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="6_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.simcoal_input_3_1_1" id="treeLikelihood.simcoal_input_3_1_1" non-polymorphic="false" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.simcoal_input_3_1_1">
#            <siteModel id="MutationSiteModel.simcoal_input_3_1_1" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU">1.0</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV">1.0</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	theta3	theta4	theta5	theta6	theta7	theta8	theta9	theta10	TreeHeightLogger
0	-12166.877392185672	-11441.42219524816	-725.4551969375124	0.07443628782056487	0.0903212725517233	0.003121958848860885	0.003103949169481644	0.0019282039993286561	0.00264147111990885	0.13000667649922043	0.006439146139999017	0.007687947659612183	0.11491659010752373	0.059661946684862625	0.030153420971234645
1000	-12164.869001992238	-11440.28558320898	-724.5834187832564	0.15111744172536046	0.09426629781795254	0.002927932616955583	0.002182304310191995	0.0020430399941169753	0.0027954718466560143	0.15263660371949697	0.006571814300264007	0.01084976911247832	0.11259459041383728	0.06728350408389172	0.03358738389892416
2000	-12167.267598263621	-11440.701345590754	-726.5662526728657	0.13000234573988628	0.08438837143049645	0.0029255005159591323	0.0025200293700527497	0.003353577853002892	0.002124387163183134	0.12737391145344856	0.0037881530525597984	0.010303483312310565	0.11392560984126116	0.06372433506468327	0.02783115539359052
3000	-12164.090700917337	-11443.944919931062	-720.1457809862757	0.14699742050689885	0.12269146795636154	0.003340418511591818	0.0025173503838912207	0.0027508230380994293	0.0026850949214694024	0.12556240263912452	0.0048638238557787246	0.010577548063142614	0.11502281700171912	0.07843681381316236	0.026423086617194072
4000	-12166.394111663241	-11448.244617449498	-718.1494942137438	0.07512489934410918	0.08929450425015491	0.0034852483930263188	0.002783091502123676	0.003285333762091964	0.003203818545035446	0.14369329149223312	0.004746355416062406	0.008083611116223265	0.11953177028090314	0.0830691813568715	0.02752370251968993
5000	-12165.742787741054	-11444.88546472144	-720.8573230196147	0.1255200196287511	0.11188576698278557	0.003145651556752295	0.003491970604903976	0.002445474284263962	0.002853995155404543	0.12946863002719936	0.0052298153967043	0.008294491247463152	0.10762518674578565	0.07113537305311901	0.030382870694991872
6000	-12169.295347222267	-11434.727250869466	-734.5680963528008	0.10195789945110718	0.10824549983007752	0.002257649662075342	0.0025344514883112474	0.0017418701519492665	0.0019561425104704403	0.130304733815882	0.004471811851581262	0.011575109562863634	0.0932895529762699	0.06013711180475301	0.025471236537750207
7000	-12171.313017636601	-11445.587704809557	-725.7253128270445	0.12608530396012788	0.12425031076351366	0.0035533073070868853	0.0023968258592853915	0.0015013442175043784	0.0022105448581685692	0.12431607121802316	0.006592498439471809	0.012708734211238066	0.08444010813854101	0.06279005130437353	0.02977844460971131
8000	-12175.21694322054	-11430.24039088441	-744.9765523361286	0.17816074793616582	0.08370836555410822	0.0025824396140962393	0.001962869370981786	0.0022308190233579816	0.0016559169071133429	0.09837571870567104	0.004801529882670571	0.007140438576034188	0.08094867718888354	0.06301707041452073	0.022091192512686576
9000	-12169.870211060836	-11440.366567324607	-729.5036437362279	0.1971356926693623	0.07625107900440706	0.002526536842516741	0.0027970898674771726	0.002543451399268302	0.0026676655591150043	0.1319639209392705	0.004752902635922586	0.010152984877317785	0.10719285558000555	0.056265579276349974	0.03028777918605335
10000	-12166.060228334321	-11446.584639034172	-719.4755893001497	0.13763221463250633	0.12274657867627546	0.0029778318407850395	0.00232649418743855	0.0022042428660234256	0.002197127432796981	0.1381249704734214	0.0074103152651907	0.013953238594467458	0.10781460607916535	0.07330992325797848	0.03182173594128909
11000	-12172.290688682553	-11433.330475854837	-738.960212827716	0.1612093710940959	0.14786242916020714	0.002746414526174445	0.002397328582017864	0.0018140998867640762	0.0018455643589067427	0.11892182735345633	0.005752808733608726	0.005984178844630993	0.10055396933982537	0.07151742660324191	0.024847539324104263
12000	-12174.343295872912	-11436.243767474014	-738.0995283988977	0.10633188895373304	0.08533394465438467	0.0029240879892453416	0.002416381498656117	0.0020079044008993224	0.0019666423420517318	0.08550589925469491	0.004329503283506386	0.006484943676394433	0.09476230237069717	0.07337266056156759	0.024555844465760708
