#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.simcoal_input_6_1_1" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x">0.01</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta">200.0</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="snapprior.simcoal_input_6_1_1" lambda="@lambda" rateprior="gamma" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.simcoal_input_6_1_1" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.simcoal_input_6_1_1" spec="snap.Data">
#                    <taxonset id="1" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="1_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="1_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="2" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="2_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="2_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="3" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="3_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="3_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="4" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="4_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="4_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="5" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="5_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="5_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="6" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="6_1" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="6_2" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.simcoal_input_6_1_1" id="treeLikelihood.simcoal_input_6_1_1" non-polymorphic="false" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.simcoal_input_6_1_1">
#            <siteModel id="MutationSiteModel.simcoal_input_6_1_1" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" spec="snap.likelihood.SnapSubstitutionModel">
#                    <parameter estimate="false" id="u" lower="0.0" name="mutationRateU">1.0</parameter>
#                    <parameter id="v" lower="0.0" name="mutationRateV">1.0</parameter>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	theta0	theta1	theta2	theta3	theta4	theta5	theta6	theta7	theta8	theta9	theta10	TreeHeightLogger
0	-12008.145342299538	-11297.644902316739	-710.5004399827989	0.09354343693795275	0.0977311043601221	0.0022808726232863763	0.0036206884755446153	0.0029277479651099196	0.003941110246948996	0.08380338641768556	0.008698381987210303	0.011897973431789657	0.10464794621934131	0.04967134820072236	0.035955405572555235
1000	-12007.575002830547	-11283.536424017017	-724.0385788135305	0.06183309984940676	0.07604443075793496	0.0032392216915242767	0.00293010104293185	0.0030009103114723074	0.003270200638817456	0.06602282232613252	0.006074468389511284	0.006871402343146693	0.08225753283532693	0.046576477196014036	0.022242308244048915
2000	-12008.229975974025	-11285.833206409186	-722.3967695648382	0.07748729926417657	0.12259461824710391	0.0023330860985375547	0.0036885703231643793	0.002881908337869729	0.0031052394363998005	0.06430550091596232	0.0085491102929983	0.005644644989372282	0.11366382757255705	0.05541022151571838	0.02518891002167629
3000	-12002.344784310164	-11280.07951495749	-722.2652693526742	0.12001912580792112	0.11114350009060613	0.0026830733598001227	0.0026183364885111688	0.0025829211369033274	0.002922730451903468	0.07207453747350487	0.008817617189931326	0.008302742975924031	0.09316912301265494	0.049260404569845734	0.027899592567090566
4000	-12007.837307137721	-11283.094404773925	-724.7429023637965	0.12108700998793326	0.15350802687667817	0.0031121691668889013	0.002625137833539466	0.003463220246734527	0.003635112200111375	0.06818704087379863	0.0034234405865708794	0.008131577431789369	0.09488312581827751	0.050314832706704046	0.024093624866539404
5000	-12005.49636401415	-11279.92623664192	-725.5701273722298	0.0907732391495962	0.14119786333439757	0.0024818489936938356	0.001875948876399932	0.0033628908310517117	0.003212959940287228	0.06525957324462942	0.00629862308562161	0.008483584156254007	0.10703175791887348	0.053100613119067774	0.025512312583234675
6000	-12005.872896308503	-11292.030166332863	-713.8427299756409	0.10808065726262522	0.09915109997021396	0.002620923818015676	0.0038813854532431884	0.0031541853611993438	0.003765669558942669	0.09345597760585722	0.005400154020059284	0.009862549677508697	0.08473189571133806	0.05750235520011424	0.03106819037238858
7000	-12009.976770337209	-11303.659539294884	-706.3172310423246	0.1348894514544927	0.13123764542830982	0.004075423098826089	0.003305351449234967	0.0034162418450856807	0.0024902717977098743	0.10547718231098811	0.009901350778236758	0.011238936548450219	0.06281696354305327	0.05755059361581626	0.02734400552185375
8000	-12002.569059140094	-11297.482536169326	-705.0865229707687	0.10579283358819856	0.08307398888727537	0.00441993259777722	0.0030192566168549344	0.0033309838827371937	0.0036996314146690904	0.12056465735311846	0.007816292455153142	0.010864249577645004	0.06413806516730633	0.06726860969673935	0.030217448418947534
9000	-12002.135093195844	-11276.665488666555	-725.4696045292887	0.10220980597835568	0.09392923271210712	0.0027469800773654287	0.002789932452253834	0.0022585473122164364	0.00257448995530642	0.08786223446996896	0.007656103039439092	0.007771558731738314	0.07023371844574054	0.04989436015552393	0.024123635912348465
10000	-12002.524852122922	-11289.808756608218	-712.716095514705	0.07800576563193334	0.12648468245213196	0.0030784301366436942	0.0035972812660534934	0.00335308109645621	0.003995222698787249	0.0838035642462449	0.0065867708429833615	0.0074156771371803945	0.10209324325732107	0.05355781217414783	0.027709635043783622
11000	-12001.745566480728	-11281.540961369963	-720.2046051107642	0.08249863012189601	0.11387054719424315	0.002558395028598388	0.0025110585857860304	0.002683896449124587	0.0032505979225108846	0.10167880013033982	0.00823597683588557	0.00863862944841462	0.07828372119540508	0.05392037550518654	0.027017589858723982
12000	-12001.155603038931	-11287.874987496101	-713.2806155428292	0.11190418751208665	0.13964736626714638	0.003232693214807313	0.002945627218523883	0.0026362803422685897	0.003956142405457671	0.08952540692341428	0.008266961245944794	0.007570453470166576	0.10345057972309325	0.056162509063599236	0.02630521536402853
